halo_id,halo_mass,sum(stellar_mass),halo_mass+sum(stellar_mass)
6994400079144,31469110034432.00,618821451776.0,32087931355136.0
3283700069151,11514878623744.00,459594891264.0,11974473678848.0
3815000163151,24721498308608.00,366230896640.0,25087730253824.0
2260700077159,13406955372544.00,205928169472.0,13612883116032.0
682400145155,18923705597952.00,280539365376.0,19204245815296.0
3545200077151,13544874573824.00,143873196032.0,13688747589632.0
4122600067155,14497294057472.00,117407367168.0,14614701015040.0
4120800151151,10585615892480.00,159641337856.0,10745257394176.0
204100041155,21156427988992.00,662608019456.0,21819035746304.0
2274800186155,13604725194752.00,143970893824.0,13748695728128.0
4079500033159,14361977421824.00,148899282944.0,14510876262400.0
2210000032155,15095809703936.00,561956061184.0,15657765699584.0
1686400023144,13849335955456.00,201923854336.0,14051260235776.0
1108200080159,23469819428864.00,239659302912.0,23709477765120.0
3632700175159,16128899284992.00,233363603456.0,16362263019520.0
305100086144,11684072652800.00,175784509440.0,11859856982016.0
430400066137,10275861299200.00,157079568384.0,10432941129728.0
1348800159144,14562349809664.00,111221702656.0,14673571217408.0
2212500170155,14619599962112.00,308491976704.0,14928092069888.0
6935000068151,10124888375296.00,157493198848.0,10282381344768.0
3849700111151,18424075911168.00,340785758208.0,18764861014016.0
2168000084155,10192565567488.00,102556852224.0,10295122591744.0
4995900095148,12706952249344.00,245270740992.0,12952222564352.0
4284400178151,10117079629824.00,197429215232.0,10314508664832.0
2382800079163,23433389801472.00,289016545280.0,23722406707200.0
3386900035151,9882810974208.00,283478130688.0,10166289301504.0
3771800172159,19467574706176.00,343000776704.0,19810576498688.0
2628400158151,10007754047488.00,305254891520.0,10313009201152.0
892300178151,10184756822016.00,266718461952.0,10451475759104.0
3174100189141,10057211183104.00,53461254144.0,10110672830464.0
3141700193155,9734441664512.00,477972627456.0,10212414062592.0
5792300078163,11080182005760.00,175680798720.0,11255862525952.0
2180600140144,14577964154880.00,594089148416.0,15172053762048.0
322600040155,11319655792640.00,258731556864.0,11578387726336.0
1844700057144,10270655119360.00,122124328960.0,10392779620352.0
1421600070159,13032233107456.00,395095572480.0,13427328155648.0
19200110155,14549339078656.00,142912700416.0,14692251598848.0
3351700099155,12105755394048.00,338197577728.0,12443952611328.0
2642100065148,15134842945536.00,283670085632.0,15418513162240.0
3123100127148,16069047615488.00,224741982208.0,16293789958144.0
5019000178151,24669453287424.00,395125882880.0,25064579792896.0
3282700058148,13755655127040.00,363272470528.0,14118927990784.0
3972400023151,11428980326400.00,209117528064.0,11638097838080.0
5010400042155,14814767218688.00,148455604224.0,14963222511616.0
4828000131144,10382583267328.00,184732319744.0,10567315095552.0
1633800097141,11996429811712.00,251241299968.0,12247670718464.0
2685000059148,14656030638080.00,238468284416.0,14894498840576.0
365400059148,12696544083968.00,204552552448.0,12901097144320.0
5722700115144,11022916124672.00,259761274880.0,11282677760000.0
6290400068151,10247227834368.00,439192977408.0,10686420746240.0
5917800078159,14653429121024.00,164127080448.0,14817556430848.0
6334900155137,14320341614592.00,111104442368.0,14431445581824.0
4844700032141,11189506539520.00,344967806976.0,11534474412032.0
1891800176151,10780838723584.00,96460439552.0,10877299326976.0
6497300175155,10931811647488.00,197097127936.0,11128908283904.0
6085700186141,9971312885760.00,366561787904.0,10337875132416.0
1055800111155,18444894339072.00,279395172352.0,18724289511424.0
2260500069155,39471001108480.00,645292556288.0,40116294778880.0
2374900111155,48961373077504.00,1210827407360.0,50172201533440.0
4811200077141,10135299686400.00,258825011200.0,10394124943360.0
919800029141,20740069916672.00,196531568640.0,20936602419200.0
5755900189151,10733985202176.00,77324894208.0,10811310342144.0
2435500146144,16115887505408.00,319474761728.0,16435362398208.0
3060200113159,15176478752768.00,151547838464.0,15328026296320.0
1867700111155,9729235484672.00,456146911232.0,10185382821888.0
6721000111155,12256728317952.00,290581053440.0,12547309699072.0
77600025163,13490226987008.00,183822090240.0,13674048651264.0
2156200047159,10122284761088.00,609130905600.0,10731416190976.0
3538800072163,11020312510464.00,189823303680.0,11210136223744.0
5333100037151,12738179891200.00,267021385728.0,13005200818176.0
3951400048141,10088446164992.00,136268972032.0,10224714907648.0
4606400100151,12243713392640.00,267368218624.0,12511081398272.0
4846300047159,10611645743104.00,228227022848.0,10839872503808.0
84000086144,28458316988416.00,649369747456.0,29107687522304.0
3185300025163,13732235182080.00,177691820032.0,13909926871040.0
4820400077144,9914047004672.00,192332890112.0,10106379960320.0
782900169155,14023686881280.00,700563980288.0,14724250992640.0
248500030159,13487624421376.00,225377730560.0,13713002201088.0
73900177159,10156124405760.00,96010117120.0,10252134121472.0
4544900057159,13136322101248.00,203819925504.0,13340142206976.0
1114000169159,17945262555136.00,215973658624.0,18161235656704.0
665900048155,13758257692672.00,178102550528.0,13936360423424.0
3042100072155,17081318768640.00,233872965632.0,17315192111104.0
4425100127148,10671514189824.00,161469923328.0,10832984408064.0
1322800140141,11298832121856.00,277401862144.0,11576233951232.0
610800052141,12808439726080.00,190993416192.0,12999433650176.0
355200191137,12259330883584.00,131894099968.0,12391224967168.0
1381100186137,14762723246080.00,210030116864.0,14972753018880.0
6818000123151,37181028564992.00,422708346880.0,37603738910720.0
449400078151,31836025651200.00,274687459328.0,32110712717312.0
199800185148,13513646931968.00,322273378304.0,13835920474112.0
3181100123151,16334475755520.00,310976118784.0,16645451939840.0
3568500078148,9924458315776.00,241950015488.0,10166408839168.0
5560600047163,18111805784064.00,77359496.0,18111883378688.0
162100051144,11673660293120.00,378599079936.0,12052259143680.0
2096400193159,10575203532800.00,197329731584.0,10772532953088.0
6911300066144,12105755394048.00,183609229312.0,12289364197376.0
5710200031159,15140048076800.00,183125884928.0,15323173486592.0
2560100109159,10767823798272.00,101068259328.0,10868891844608.0
4699400163155,9825545093120.00,234645078016.0,10060190187520.0
6259400168144,10419024429056.00,122381148160.0,10541405831168.0
7388500145144,19407721988096.00,256868515840.0,19664589553664.0
191300168144,13365319565312.00,252274245632.0,13617593319424.0
25500080163,16618120806400.00,277746221056.0,16895866568704.0
3829900052163,13851938521088.00,172377505792.0,14024316026880.0
3206900020163,49208585355264.00,577615691776.0,49786199736320.0
1236500024144,12105755394048.00,413183344640.0,12518938378240.0
4711300158141,14718484873216.00,248373182464.0,14966857924608.0
4318500126141,15676109488128.00,273962926080.0,15950071988224.0
1652300035141,20570924122112.00,287119310848.0,20858043105280.0
4870600137141,13014017245184.00,187364720640.0,13201382047744.0
2981200165163,13812905279488.00,282065469440.0,14094971174912.0
1979000130144,15514770341888.00,89384493056.0,15604155154432.0
2267500066144,22668329877504.00,526860550144.0,23195191083008.0
1620900144141,14411419877376.00,211834355712.0,14623254249472.0
3092100146137,16527041495040.00,254761549824.0,16781803520000.0
4600800114155,16243397492736.00,187053359104.0,16430450868224.0
3232900094151,12803235643392.00,343448780800.0,13146684129280.0
2362800056148,13157140529152.00,181013561344.0,13338154106880.0
6686500111155,15899901820928.00,246001418240.0,16145902993408.0
6109600130151,11093195882496.00,149361770496.0,11242557145088.0
4059300107148,13615134408704.00,137715990528.0,13752850186240.0
4434300072148,22210334949376.00,619798921216.0,22830133542912.0
4204800192148,15933730979840.00,327829553152.0,16261560926208.0
1364900107137,12069313183744.00,348676685824.0,12417989869568.0
6053100158144,10627263234048.00,163672145920.0,10790935461888.0
5811400166141,26030427340800.00,306811994112.0,26337238581248.0
3809600139155,10580409712640.00,184732925952.0,10765142589440.0
2497000057148,22192119087104.00,258782265344.0,22450901352448.0
708700159148,10791251083264.00,61995462656.0,10853246042112.0
5204900033155,10744397561856.00,241347788800.0,10985745154048.0
885800021148,10903179231232.00,243532136448.0,11146711007232.0
2393700114144,12631487283200.00,189807493120.0,12821295267840.0
108800123159,11210330210304.00,252501475328.0,11462831505408.0
3275600107163,9981724196864.00,256226131968.0,10237950033920.0
5144400030159,10127490940928.00,240733536256.0,10368224067584.0
881700126137,16938196533248.00,344781455360.0,17282977759232.0
6163800031159,10856325709824.00,207254945792.0,11063580950528.0
5446000036141,12870893961216.00,305248731136.0,13176142823424.0
4466900172155,11278007402496.00,443738161152.0,11721745891328.0
1921600031144,16602507509760.00,229174378496.0,16831682183168.0
3366800042155,15876481875968.00,162920759296.0,16039402274816.0
6272500056155,20906613145600.00,238253981696.0,21144866390016.0
349400040151,17690242580480.00,562334072832.0,18252577112064.0
5069200187155,16800277331968.00,176414294016.0,16976691855360.0
5457300096159,20875386552320.00,313783582720.0,21189170823168.0
4337900164144,12529999806464.00,249406357504.0,12779405705216.0
2569600193155,14268296593408.00,355129950208.0,14623426215936.0
99600048151,16912174022656.00,339402948608.0,17251577102336.0
7121500145137,13235207012352.00,443231830016.0,13678439038976.0
201500042141,12472750702592.00,126983135232.0,12599734304768.0
1286000060144,54637415628800.00,618691559424.0,55256109023232.0
4811000071141,11311847047168.00,215789928448.0,11527636647936.0
2834000034159,11470628716544.00,154726514688.0,11625355542528.0
6004100059163,23503648587776.00,375237804032.0,23878885703680.0
4952800111159,11384730419200.00,271877505024.0,11656608350208.0
3387400047159,10739191382016.00,175918661632.0,10915109928960.0
1233700048155,10215992852480.00,100446322688.0,10316439093248.0
2974500027159,13768666906624.00,447929810944.0,14216596553728.0
1390300142141,11082784571392.00,170235265024.0,11253019836416.0
3914500086159,14021084315648.00,218581516288.0,14239666274304.0
6113000138144,12719964028928.00,290432417792.0,13010396512256.0
5926500085159,11124431912960.00,136874975232.0,11261306732544.0
5001000034159,12407694950400.00,302894579712.0,12710589759488.0
4744500116159,22720374898688.00,260867375104.0,22981241733120.0
4257900185159,10663704395776.00,341250048000.0,11004954017792.0
2689600025151,21065350774784.00,262726664192.0,21328077783040.0
3467000021148,9942679420928.00,380809314304.0,10323488669696.0
4950400183148,10208183058432.00,59338387456.0,10267520925696.0
4921100055148,26647157800960.00,387955163136.0,27035112046592.0
4033800033148,12904723120128.00,210342313984.0,13115065368576.0
4370600044141,20864976289792.00,360117272576.0,21225092939776.0
4354700051144,17646005256192.00,495801499648.0,18141807640576.0
856800152159,13773870989312.00,243173916672.0,14017045200896.0
2434400079155,13594317029376.00,171656249344.0,13765973114880.0
3540600139151,9750059155456.00,322869624832.0,10072928288768.0
2087700143141,11954782470144.00,265478307840.0,12220260941824.0
1239500080159,12418104164352.00,115284467712.0,12533388804096.0
6700600107144,11525290983424.00,92910092288.0,11618201108480.0
5069800027163,18647867195392.00,210408095744.0,18858274455552.0
5048800022144,33207405772800.00,800051167232.0,34007456677888.0
2048500192144,12269743243264.00,172433752064.0,12442177372160.0
3412500178148,35872099532800.00,734162386944.0,36606262116352.0
4374800124159,13344501137408.00,182583967744.0,13527085481984.0
1856800158144,11605983100928.00,277067202560.0,11883050434560.0
2611200100151,15845255282688.00,146593071104.0,15991848304640.0
3190100177155,10825089679360.00,231838547968.0,11056927735808.0
4405200167159,13745246961664.00,216541839360.0,13961788391424.0
2961500071151,15457521238016.00,301386203136.0,15758907146240.0
4133500166151,13456397828096.00,178350637056.0,13634748022784.0
3337800020163,10244625268736.00,314511065088.0,10559136202752.0
4126000079151,12912529768448.00,494254489600.0,13406784454656.0
845900033163,19649731231744.00,346959609856.0,19996690350080.0
5716100138151,13378330296320.00,348105539584.0,13726435508224.0
4786900127141,11509673492480.00,142571732992.0,11652245225472.0
64500188144,11824633217024.00,279959568384.0,12104592523264.0
3362900129148,30745686966272.00,282325090304.0,31028011859968.0
3878900140155,10184756822016.00,263902347264.0,10448659283968.0
5325500082151,19504006430720.00,417147977728.0,19921155129344.0
2823600044144,11127035527168.00,96668606464.0,11223703748608.0
6567500177155,13833722658816.00,142943879168.0,13976666636288.0
4644900146144,24614805700608.00,570188038144.0,25184994066432.0
5205600145151,12259330883584.00,171136712704.0,12430467923968.0
6437400192151,18975750619136.00,180286128128.0,19156036485120.0
6426900158151,22462752358400.00,326972506112.0,22789725618176.0
4487000086151,16836709056512.00,289338654720.0,17126047875072.0
5264000115148,33896999682048.00,740305600512.0,34637304823808.0
3311100078148,11160874123264.00,296445542400.0,11457320189952.0
6288600144144,10403406938112.00,199062077440.0,10602468605952.0
2322900151159,13552681222144.00,334052491264.0,13886733418496.0
268800027148,13875358466048.00,372649984000.0,14248008744960.0
3448000078155,10668910575616.00,272341221376.0,10941251977216.0
2692500092137,10169138282496.00,162985295872.0,10332123693056.0
5599600064155,22012565127168.00,406145466368.0,22418710069248.0
5265000112155,18049352597504.00,418568765440.0,18467921068032.0
2371400096148,14143389171712.00,205837287424.0,14349226737664.0
2219700095144,20175384477696.00,203948212224.0,20379332509696.0
4298400094144,20859773255680.00,172382093312.0,21032154955776.0
526600036141,14515509919744.00,311792041984.0,14827301896192.0
2666100142159,24026699268096.00,500868579328.0,24527568371712.0
4278300124137,12688737435648.00,223344787456.0,12912082026496.0
6933500124144,10161329537024.00,88275296256.0,10249604956160.0
379300048155,12363450286080.00,122209320960.0,12485659721728.0
137500086155,12956768141312.00,189719035904.0,13146486996992.0
4902100108151,57430184558592.00,1515931828224.0,58946115076096.0
3219100059141,15761983668224.00,149398618112.0,15911382679552.0
3721900110159,25322617569280.00,304970694656.0,25627587510272.0
4835900144155,15264955498496.00,241957568512.0,15506913361920.0
201800157155,12837064802304.00,141354844160.0,12978419138560.0
3921900175159,11520084803584.00,288344014848.0,11808428523520.0
3081100125141,11298832121856.00,272994861056.0,11571826786304.0
1295400051137,10226404163584.00,197212110848.0,10423616143360.0
7127100139144,16883548946432.00,99868155904.0,16983417421824.0
1052900100148,11743941099520.00,465257627648.0,12209198465024.0
2433400181159,15119229648896.00,169761538048.0,15288990957568.0
2724700156155,14760120680448.00,135981875200.0,14896102113280.0
2701600052144,10996886274048.00,240514711552.0,11237401296896.0
1224500052155,10801662394368.00,100901019648.0,10902563717120.0
1494700044141,13256025440256.00,160802996224.0,13416828764160.0
4307600140141,20599548149760.00,381813784576.0,20981361934336.0
5162400188151,21148622389248.00,327836270592.0,21476459675648.0
6572600110144,12967176306688.00,285038313472.0,13252214915072.0
6600700171155,22197324218368.00,457335996416.0,22654660640768.0
3829000187159,10765221232640.00,305120051200.0,11070341120000.0
3766400187159,21676876103680.00,385819213824.0,22062695448576.0
1690900166155,10408613117952.00,44055666688.0,10452669038592.0
3775900164151,18986158784512.00,506952974336.0,19493111726080.0
4545300124151,17643402690560.00,219347484672.0,17862750109696.0
5583700191151,32889932611584.00,726239805440.0,33616172154880.0
3570400170151,11973003575296.00,238329954304.0,12211333365760.0
3587800115148,10747000127488.00,270341570560.0,11017341894656.0
75200144148,11395141730304.00,170426908672.0,11565568884736.0
680800071148,11022916124672.00,135967072256.0,11158882877440.0
300900046148,11853266681856.00,299874320384.0,12153140543488.0
3559400146151,15879084441600.00,506065256448.0,16385149239296.0
1073800115148,14583168237568.00,318967742464.0,14902135619584.0
2506100156148,11827236831232.00,532428750848.0,12359665975296.0
55800071144,13573498601472.00,287057149952.0,13860555718656.0
4984400124159,13948221915136.00,261418500096.0,14209640300544.0
5586400156163,26397342957568.00,486623215616.0,26883966107648.0
1607800040155,10156124405760.00,289027358720.0,10445151797248.0
1523000176163,14341160042496.00,1297551360.0,14342457131008.0
776700080141,24747519770624.00,359789658112.0,25107309264896.0
6709000092137,19537833492480.00,293834424320.0,19831667556352.0
7710900085155,10752206307328.00,532509851648.0,11284716191744.0
4840100082159,10895370485760.00,116284030976.0,11011654418432.0
1875000045159,16443769880576.00,199405731840.0,16643175481344.0
1433100168137,9914047004672.00,253194616832.0,10167241408512.0
2663200034144,18197679964160.00,256059064320.0,18453738029056.0
5307800036151,10819883499520.00,169186148352.0,10989069139968.0
1063500059159,9770882826240.00,229776883712.0,10000659382272.0
1769600079155,15436702810112.00,204263063552.0,15640965414912.0
3590500085155,9562645069824.00,456900083712.0,10019545284608.0
350100131155,11788192055296.00,269790855168.0,12057983320064.0
609600116159,12524795723776.00,108112273408.0,12632908103680.0
388500127159,10749602693120.00,203872649216.0,10953475227648.0
2411800185159,15460123803648.00,207624814592.0,15667748143104.0
3831100060159,16737823096832.00,369099276288.0,17106921848832.0
4123500145159,14916254695424.00,261608046592.0,15177862873088.0
518700167159,10028577718272.00,160224051200.0,10188802228224.0
3831700169155,80048484777984.00,2038786031616.0,82087268843520.0
4642900156155,57117557915648.00,994948612096.0,58112505544704.0
5173100131159,10840707170304.00,209844224000.0,11050551345152.0
744300034159,13685395292160.00,163671130112.0,13849066471424.0
6136900057159,14838188212224.00,126467268608.0,14964655915008.0
3678900097159,14268296593408.00,187913846784.0,14456210849792.0
4075400140151,17432622137344.00,253067870208.0,17685689663488.0
1823000178159,22317027557376.00,270782611456.0,22587809726464.0
4558100069148,13073868914688.00,218288963584.0,13292158320640.0
571500056148,9903634644992.00,136930484224.0,10040565039104.0
1298000078151,13406955372544.00,381003923456.0,13787959656448.0
3232800030155,10825089679360.00,290344108032.0,11115434082304.0
1161400166155,35294405459968.00,707540877312.0,36001946796032.0
5448300024159,11535703343104.00,83572654080.0,11619275898880.0
7464200124159,26053846237184.00,262165430272.0,26316011208704.0
3427100158155,10752206307328.00,134515367936.0,10886721830912.0
2012400190141,45474371338240.00,194672836608.0,45669045764096.0
3668500093155,9799515242496.00,718900297728.0,10518415802368.0
1598300044144,15384658837504.00,214885122048.0,15599543517184.0
4195700175159,11551320834048.00,224359612416.0,11775680446464.0
865000181148,20755683213312.00,207479521280.0,20963162849280.0
4272500023159,12889109823488.00,340190822400.0,13229300383744.0
3037000025151,12680929738752.00,192254869504.0,12873185099776.0
2879900172155,28130435661824.00,392966045696.0,28523402100736.0
5154800069155,92232971452416.00,1261465894912.0,93494433546240.0
4089800069151,23136732971008.00,440933580800.0,23577667567616.0
3556800178155,18702514782208.00,294407503872.0,18996921368576.0
5006200066148,13963835211776.00,133708537856.0,14097543331840.0
4230300159137,10236816523264.00,144367599616.0,10381184466944.0
4515800044151,15327408685056.00,153567199232.0,15480975785984.0
795300083141,13128515452928.00,185729499136.0,13314244476928.0
2458800125144,9833354887168.00,199835664384.0,10033190404096.0
3470800079155,13648963567616.00,298821484544.0,13947784658944.0
1190200065155,12191653691392.00,285593403392.0,12477246996480.0
1247500169144,10229007777792.00,248945770496.0,10477953351680.0
683500082151,32174317240320.00,443702345728.0,32618020077568.0
4037600051155,10012960227328.00,376382849024.0,10389343436800.0
3804200152155,40605577117696.00,373817999360.0,40979394461696.0
3273300070141,14554543161344.00,275871825920.0,14830415118336.0
6681500067155,14721087438848.00,397233061888.0,15118320533504.0
6768400056144,14864209674240.00,255853821952.0,15120063266816.0
1484400130144,31492528930816.00,398206533632.0,31890736152576.0
1021600081163,13354910351360.00,246078406656.0,13600989118464.0
1294100084155,13609930326016.00,188038283264.0,13797968314368.0
235300166155,11642425311232.00,115789676544.0,11758215364608.0
1754700186137,13922199404544.00,326119784448.0,14248319123456.0
2770300145151,33837149061120.00,386662039552.0,34223811461120.0
3165400143151,26243810459648.00,276177747968.0,26519988600832.0
1102300167151,12082328109056.00,267462459392.0,12349790486528.0
214600190148,10434642968576.00,105372770304.0,10540015419392.0
4740200171148,10033783898112.00,112545169408.0,10146328608768.0
2220700082148,15025548820480.00,198958776320.0,15224507727872.0
2941100026151,25387673321472.00,462057308160.0,25849730433024.0
3835200156148,11535703343104.00,254873763840.0,11790577565696.0
2230400097151,14577964154880.00,306676105216.0,14884640129024.0
999800169144,11920943874048.00,396551782400.0,12317495394304.0
4559400115144,11600776921088.00,286331240448.0,11887108423680.0
5872400177151,16225181630464.00,411276574720.0,16636458303488.0
4434100092155,12902120554496.00,189013475328.0,13091133718528.0
3900400046148,10989077528576.00,114750275584.0,11103827394560.0
5486200165159,16985036423168.00,310759653376.0,17295795552256.0
1648200068148,11577350684672.00,119365025792.0,11696715333632.0
4116500183159,14205843406848.00,479270895616.0,14685113942016.0
1173100042163,11946973724672.00,8725251072.0,11955698925568.0
2248800064155,26451990544384.00,583740424192.0,27035730706432.0
6389200114155,11894914023424.00,133747630080.0,12028661989376.0
1547400146155,36970248011776.00,554305060864.0,37524554645504.0
4441600068155,35174700023808.00,507465039872.0,35682164670464.0
6134500188159,10215992852480.00,243903463424.0,10459895824384.0
839500040144,10411215683584.00,216985190400.0,10628200660992.0
3651700185155,49557283012608.00,697422381056.0,50254703493120.0
3651500077155,25902916304896.00,366604812288.0,26269521543168.0
4072700021155,19384303091712.00,312698470400.0,19697001037824.0
4072100032141,12176036200448.00,380971483136.0,12557007978496.0
2862700072155,14960493068288.00,200563130368.0,15161056296960.0
5028500037151,11413362835456.00,406104604672.0,11819467931648.0
3995200077155,11418569015296.00,218220707840.0,11636789215232.0
5677200188155,10754808872960.00,100090748928.0,10854899646464.0
1581400022159,15119229648896.00,448050987008.0,15567280930816.0
4118000037159,13144128749568.00,144111845376.0,13288240840704.0
3244000026141,12938552279040.00,236851183616.0,13175403577344.0
1895200028155,16482804170752.00,353571110912.0,16836375609344.0
967500178159,10799059828736.00,314502053888.0,11113562374144.0
993500086159,70883410444288.00,888065884160.0,71771478818816.0
879200137148,10111873449984.00,230275547136.0,10342149128192.0
4006900040159,10523143831552.00,189143957504.0,10712288067584.0
875000054144,10411215683584.00,160204324864.0,10571420270592.0
2120400151159,12516989075456.00,245586739200.0,12762576060416.0
4485900171148,18915899998208.00,280617779200.0,19196517810176.0
1010100037155,10012960227328.00,171791482880.0,10184751579136.0
5558300048159,10450260459520.00,158512775168.0,10608773693440.0
486200127148,11548717219840.00,256812220416.0,11805529210880.0
3160300131155,17302509584384.00,325030903808.0,17627539832832.0
269600026159,10762617618432.00,368455581696.0,11131073593344.0
1354900111148,9992136556544.00,171453415424.0,10163590266880.0
1861000163141,11798603366400.00,300482134016.0,12099085402112.0
619800189155,12285360734208.00,131423404032.0,12416784007168.0
1688300029159,23017029632000.00,212504100864.0,23229534044160.0
852500094137,9843766198272.00,243049725952.0,10086815629312.0
5859100176144,11465422536704.00,72471240704.0,11537893818368.0
3925100124151,15925924331520.00,333358039040.0,16259282370560.0
1873900031159,49823013142528.00,1014056222720.0,50837070020608.0
4683600151151,11236360060928.00,172598837248.0,11408958816256.0
4860000094151,20089510297600.00,179186810880.0,20268697255936.0
470700094163,46783296176128.00,1200847192064.0,47984142188544.0
2809200077159,42885139398656.00,487644200960.0,43372781764608.0
1971100040151,15686518702080.00,258117206016.0,15944636170240.0
2865000067159,15600644521984.00,169897967616.0,15770542145536.0
2470400083151,20500663238656.00,225058357248.0,20725721202688.0
757200141155,19056419667968.00,506141704192.0,19562561011712.0
2453300191155,18085784322048.00,196969234432.0,18282753032192.0
1554400098155,12878700609536.00,351024742400.0,13229725057024.0
632000175144,12738179891200.00,169569730560.0,12907749310464.0
1164700056151,11413362835456.00,182523658240.0,11595886362624.0
3857200170144,15371647057920.00,145836670976.0,15517484056576.0
5011100046137,14221456703488.00,297541271552.0,14518997483520.0
1405400031151,10520541265920.00,111455543296.0,10631996506112.0
5219300123151,15069787193344.00,151480188928.0,15221267628032.0
2106600125151,12157815095296.00,194419556352.0,12352234717184.0
536900125155,12537807503360.00,128089292800.0,12665896304640.0
1094200186155,10452863025152.00,469660368896.0,10922523361280.0
387800032155,17182806245376.00,246836461568.0,17429643132928.0
462900141144,12022459662336.00,356347543552.0,12378806681600.0
708700098159,10395598192640.00,298588995584.0,10694187548672.0
4423600021144,14476476678144.00,172204883968.0,14648681168896.0
7247500082137,14307330883584.00,314036416.0,14307644407808.0
7315900165144,28057572212736.00,366866759680.0,28424439595008.0
2618200129141,21034122084352.00,394402201600.0,21428525072384.0
6630400099155,14890232184832.00,159468142592.0,15049700671488.0
7045200069155,10307096281088.00,185331826688.0,10492427894784.0
665000097159,11189506539520.00,224704184320.0,11414211133440.0
5967600068159,9919253184512.00,285365010432.0,10204617900032.0
3927300113155,13734837747712.00,148969521152.0,13883806842880.0
2997400144151,12816246374400.00,282772996096.0,13099019010048.0
5346200072148,10333126131712.00,121271386112.0,10454397091840.0
2713200158141,11238963675136.00,250971504640.0,11489935097856.0
4386800033155,13443387097088.00,205263765504.0,13648651091968.0
539000142144,20487652507648.00,255335694336.0,20742989152256.0
4754300126148,14468670029824.00,134266535936.0,14602937040896.0
834200096159,13570896035840.00,176513859584.0,13747410173952.0
1555800146141,28578020327424.00,765632774144.0,29343652773888.0
4381300128159,11090593316864.00,217188925440.0,11307782766592.0
4059400057155,10231610343424.00,156310257664.0,10387920519168.0
2055200040144,13375728779264.00,253150822400.0,13628879142912.0
5332900193144,14065322688512.00,149426749440.0,14214748962816.0
4749100047141,9911443390464.00,123233804288.0,10034677284864.0
1764700123141,20638582439936.00,267070586880.0,20905652649984.0
7306000032137,24216663490560.00,378035273728.0,24594698207232.0
4178300037155,11569541939200.00,172763824128.0,11742305320960.0
1566900054155,17039682961408.00,452966252544.0,17492648919040.0
2905100055159,22423720165376.00,235021893632.0,22658741698560.0
806000036151,12150006349824.00,199122108416.0,12349128835072.0
4003500043141,10580409712640.00,97999798272.0,10678409625600.0
2563500059159,10283670044672.00,104508743680.0,10388178468864.0
4216100109155,11343082029056.00,252116647936.0,11595198496768.0
6150900059141,14851198943232.00,228074831872.0,15079273660416.0
2554400035159,11421171580928.00,120208318464.0,11541380333568.0
1510900124159,10236816523264.00,268148146176.0,10504964669440.0
4378300057155,28788800880640.00,332455936000.0,29121256095744.0
4121700100159,28507759443968.00,287757107200.0,28795515961344.0
3940600129159,19090248826880.00,162813476864.0,19253063319552.0
4772200140148,10109269835776.00,67254321152.0,10176524451840.0
623600021159,14567554940928.00,215831101440.0,14783386484736.0
3864000110148,9937473241088.00,104900100096.0,10042373832704.0
6508900026159,14218854137856.00,138496409600.0,14357350055936.0
4139500021159,10091049779200.00,277362573312.0,10368412811264.0
2798300035159,21442674556928.00,280719392768.0,21723393032192.0
430400112148,13544874573824.00,247972626432.0,13792847069184.0
6041200139159,98521910870016.00,2096134750208.0,100618047848448.0
1593200023144,12045886947328.00,155644493824.0,12201531277312.0
1670800168155,14572759023616.00,257781645312.0,14830540947456.0
3938800139151,11350891823104.00,587464704000.0,11938356527104.0
4175300152144,11975606140928.00,209468047360.0,12185073876992.0
820400028163,9976518017024.00,96700227584.0,10073218744320.0
1168100180144,12566431531008.00,167008616448.0,12733440327680.0
1802700129163,29598098128896.00,328143863808.0,29926241599488.0
6035100167151,24024096702464.00,515376611328.0,24539473903616.0
2967700032151,20909215711232.00,273976197120.0,21183191842816.0
3910400094163,34539753701376.00,466877284352.0,35006630068224.0
3456900177141,11405554089984.00,221254205440.0,11626807820288.0
3035300027151,18541176684544.00,293239357440.0,18834415157248.0
4854300183151,11267596091392.00,135686086656.0,11403281825792.0
3213700193151,10012960227328.00,152876482560.0,10165836316672.0
1538700141144,13427773800448.00,398399045632.0,13826172911616.0
5551200193144,11257183731712.00,367594340352.0,11624777777152.0
5618400030137,17986899410944.00,197243944960.0,18184142848000.0
5422400043155,11509673492480.00,328648720384.0,11838322376704.0
5332900153159,15452316106752.00,137299435520.0,15589615599616.0
3278400022151,12980188086272.00,180707999744.0,13160896528384.0
5690000144151,10718367711232.00,204972163072.0,10923340201984.0
3569000037148,10629865799680.00,137562275840.0,10767428485120.0
3830000053148,21541559468032.00,370598871040.0,21912157683712.0
1733400158163,12032872022016.00,355770925056.0,12388643373056.0
2679300131141,19202144468992.00,333513097216.0,19535656648704.0
330900025148,10564791173120.00,122667761664.0,10687458836480.0
4237500057148,10705352785920.00,84491239424.0,10789843894272.0
5158600045148,12954165575680.00,218066255872.0,13172231634944.0
4402100098141,10705352785920.00,63736946688.0,10769089429504.0
929800094151,36985859211264.00,471537123328.0,37457395449856.0
4856400141159,11754353459200.00,108779913216.0,11863133782016.0
4519400188159,44191463768064.00,398793965568.0,44590258192384.0
4577500035155,9979121631232.00,231481868288.0,10210603171840.0
1551200188155,10411215683584.00,238082899968.0,10649299058688.0
3996800036151,10007754047488.00,66505961472.0,10074259980288.0
